Year,Row,Geno,Condition,Stage,Plant.ID,WR,Root,K,BL,UL,ai2 ,bi2 ,ai,bi,ao ,bo,MajorD,MinorD,MajorThicc1,MinorThicc1,MajorThicc2,MinorThicc2,MajorDC,MinorDC,MOI_solid,MOI_solid_test,E_MPa_solid,E_GPa_solid,MOI_hollow,MOI_hollowtest,E_MPa_hollow,E_GPa_hollow,MOI_true,Condcolor,Sample,Grow,MOIfig,Figure_5,Figure_6
2019,,B73,Dry Greenhouse,V14,P07,TWR,3,10.73043,10.85946,11.24538,0.102,1.247,0.178,1.442,0.375,1.636,3.272,0.75,0.194,0.197,0.389,0.273,3.97,1.74,0.067758999,0.067758999,16208.97934,16.20897934,0.066719661,,16461.47777,16.46147777,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P07,TWR,4,11.96926,7.935,9.08963,0.375,1.216,0.49,1.476,0.64,1.616,3.232,1.28,0.14,0.15,0.4,0.265,3.46,2.24,0.332714064,0.332714064,3682.151624,3.682151624,0.282350407,,4338.947639,4.338947639,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P08,BWR,2,25.49971,10.45739,14.17648,1.024,1.288,1.194,1.226,1.39,1.518,3.036,2.78,0.292,0.196,0.23,0.366,3.18,3.09,3.201887389,3.201887389,815.1447099,0.81514471,2.115697854,,1233.63625,1.23363625,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P08,BWR,4,16.97394,4.9926,6.72583,0.325,0.613,0.644,0.95,0.825,1.106,2.212,1.65,0.156,0.181,0.493,0.5,2.41,1.55,0.487760755,0.487760755,3561.896825,3.561896825,0.471233511,,3686.820747,3.686820747,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P08,BWR,5,26.28915,7.75219,14.12777,0.811,1.655,0.926,1.672,1.112,1.863,3.726,2.224,0.191,0.186,0.208,0.301,4.26,2.94,2.011949603,2.011949603,1337.411253,1.337411253,1.31860292,,2040.647718,2.040647718,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P08,MWR,1,20.76358,0.95747,13.44798,0.611,1.158,0.784,1.707,1.012,1.924,3.848,2.024,0.217,0.228,0.766,0.401,4.3,2.51,1.566161294,1.566161294,1356.973216,1.356973216,1.35870717,,1564.162591,1.564162591,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P08,MWR,2,34.88897,13.53454,13.94309,0.561,1.327,0.682,1.592,0.932,1.831,3.662,1.864,0.239,0.25,0.504,0.371,4.01,2.41,1.164195625,1.164195625,3067.380924,3.067380924,0.980182251,,3643.232111,3.643232111,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P08,MWR,4,19.05864,11.43631,11.84102,0.678,1.267,0.843,1.575,1.173,1.83,3.66,2.346,0.255,0.33,0.563,0.495,4.31,2.63,2.319717012,2.319717012,840.9349955,0.840934996,2.009578586,,970.7165613,0.970716561,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V14,P08,TWR,4,4.52081,3.05936,3.06058,0.189,0.262,0.284,0.553,0.46,0.742,1.484,0.92,0.189,0.176,0.48,0.271,1.99,1.56,0.056724057,0.056724057,8157.451493,8.157451493,0.055334819,,8362.252738,8.362252738,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P09,BWR,1,41.32757,16.75379,17.04961,0.745,1.276,1.04,1.393,1.337,1.686,3.372,2.674,0.293,0.297,0.41,0.592,3.68,2.51,3.164766505,3.164766505,1336.606976,1.336606976,2.750376402,,1537.989122,1.537989122,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P09,BWR,2,54.4344,14.38843,22.95143,0.877,1.082,1.135,1.035,1.577,1.339,2.678,3.154,0.304,0.442,0.257,0.7,3.31,2.84,4.124445207,4.124445207,1350.869601,1.350869601,3.551232351,,1568.916675,1.568916675,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P09,BWR,4,31.83194,16.4789,18.36001,0.722,1.227,0.993,1.412,1.413,1.712,3.424,2.826,0.3,0.42,0.485,0.691,3.33,2.84,3.793325646,3.793325646,858.911677,0.858911677,3.430626915,,949.7190377,0.949719038,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P09,MWR,1,26.22488,22.14264,22.97853,0.308,1.19,0.812,1.365,0.993,1.671,3.342,1.986,0.306,0.181,0.481,0.685,4.15,2.45,1.285032397,1.285032397,2088.838962,2.088838962,1.257724453,,2134.192216,2.134192216,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P09,MWR,5,22.30948,1.20741,1.35754,0.643,0.809,0.647,0.893,1.19,1.253,2.506,2.38,0.36,0.543,0.444,0.547,2.6,2.84,1.658371542,1.658371542,1376.934044,1.376934044,1.489455335,,1533.089433,1.533089433,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P10,BWR,1,15.218,14.95525,14.96143,0.197,0.84,0.581,1.002,0.734,1.274,2.548,1.468,0.272,0.153,0.434,0.537,3.26,1.74,0.395683089,0.395683089,3936.548599,3.936548599,0.390639173,,3987.377143,3.987377143,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P10,BWR,2,27.64278,15.88305,16.60688,1.013,1.059,1.216,1.164,1.633,1.521,3.042,3.266,0.357,0.417,0.462,0.62,3.88,3.5,5.202087462,5.202087462,543.8881472,0.543888147,4.337489559,,652.3021376,0.652302138,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P10,BWR,4,8.9269,6.95305,7.55258,0.323,0.56,0.479,0.649,0.67,0.978,1.956,1.34,0.329,0.191,0.418,0.347,2.82,1.51,0.231021896,0.231021896,3955.059781,3.955059781,0.216200624,,4226.192285,4.226192285,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P10,BWR,6,28.56306,12.4295,14.87257,0.401,1.18,0.632,1.311,1.042,1.718,3.436,2.084,0.407,0.41,0.538,0.641,4.34,2.21,1.526568152,1.526568152,1915.111487,1.915111487,1.46680892,,1993.135004,1.993135004,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P10,TWR,2,6.0383,4.35531,4.37456,0.06,0.855,0.102,0.587,0.407,1.201,2.402,0.814,0.614,0.305,0.346,0.347,2.82,1.3,0.063593996,0.063593996,9718.608701,9.718608701,0.063448949,,9740.825905,9.740825905,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,BWR,1,41.50543,15.53381,24.52053,0.592,1.271,1.004,1.788,1.342,2.359,4.718,2.684,0.571,0.338,1.088,0.75,4.26,2.83,4.477910094,4.477910094,948.7134869,0.948713487,4.270800341,,994.7207457,0.994720746,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,BWR,2,42.05796,24.44131,29.88986,0.444,1.433,1.381,2.001,1.968,2.726,5.452,3.936,0.725,0.587,1.293,1.524,5.05,3.1,16.31890504,16.31890504,263.7926649,0.263792665,16.22039398,,265.3947526,0.265394753,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,BWR,3,36.06018,18.64006,21.92649,0.226,1.583,0.998,1.929,1.368,2.402,4.804,2.736,0.473,0.37,0.819,1.142,4.64,2.64,4.82971136,4.82971136,764.2091626,0.764209163,4.815359899,,766.4867739,0.766486774,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,BWR,4,44.75933,16.32006,22.99552,0.786,1.221,1.389,1.759,1.853,2.257,4.514,3.706,0.498,0.464,1.036,1.067,3.86,3.2,11.27840533,11.27840533,406.2013901,0.40620139,10.81274077,,423.6949742,0.423694974,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,BWR,5,40.79404,10.79061,14.23716,0.468,0.841,0.768,1.227,1.195,1.531,3.062,2.39,0.304,0.427,0.69,0.727,3.18,2.16,2.051959515,2.051959515,2034.854947,2.034854947,1.984254095,,2104.286936,2.104286936,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,BWR,6,44.87147,14.43168,16.16557,0.176,1.279,0.877,1.816,1.361,2.199,4.398,2.722,0.383,0.484,0.92,1.185,3.91,2.19,4.354010643,4.354010643,1054.839387,1.054839387,4.348534202,,1056.167827,1.056167827,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,MWR,1,28.56217,11.27934,14.4473,0.506,1.113,0.788,1.609,1.189,2.035,4.07,2.378,0.426,0.401,0.922,0.683,3.94,2.29,2.686580504,2.686580504,1088.170298,1.088170298,2.573330925,,1136.059525,1.136059525,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,MWR,2,22.79429,12.71712,16.18299,0.687,1.397,1.242,2.002,1.63,2.345,4.69,3.26,0.343,0.388,0.948,0.943,4.13,2.65,7.976190935,7.976190935,292.5068591,0.292506859,7.620431441,,306.1625284,0.306162528,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,MWR,3,25.28276,13.55878,15.03893,0.098,1.171,0.423,1.694,0.866,2.225,4.45,1.732,0.531,0.443,1.054,0.768,3.76,2.16,1.134941751,1.134941751,2280.113343,2.280113343,1.134076136,,2281.853704,2.281853704,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,MWR,4,33.88759,11.57692,13.12423,0.384,1.118,0.895,1.358,1.174,1.781,3.562,2.348,0.423,0.279,0.663,0.79,3.31,2.66,2.263383219,2.263383219,1532.456372,1.532456372,2.213663878,,1566.875653,1.566875653,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,MWR,5,28.08228,18.86541,19.92617,0.641,1.353,1.122,1.712,1.459,2.084,4.168,2.918,0.372,0.337,0.731,0.818,4.12,3.04,5.083390485,5.083390485,565.4372561,0.565437256,4.803516993,,598.3820546,0.598382055,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,MWR,6,37.13027,15.10269,23.16617,0.199,1.497,1.228,1.83,1.822,2.405,4.81,3.644,0.575,0.594,0.908,1.623,4.6,2.51,11.42483877,11.42483877,332.6469563,0.332646956,11.41557323,,332.916952,0.332916952,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P11,TWR,2,13.00509,7.14194,8.02781,0.198,0.43,0.171,0.778,0.515,1.123,2.246,1.03,0.345,0.344,0.693,0.317,3.63,1.54,0.120473444,0.120473444,11049.11679,11.04911679,0.117851919,,11294.89581,11.29489581,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P12,MWR,3,28.1241,23.11265,23.34749,0.638,1.365,0.728,1.435,1.06,1.711,3.422,2.12,0.276,0.332,0.346,0.422,4.51,3.38,1.600506664,1.600506664,1798.567219,1.798567219,1.322096831,,2177.313152,2.177313152,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P12,MWR,5,8.08306,10.12149,10.13191,0.321,0.825,0.407,0.983,0.63,1.216,2.432,1.26,0.233,0.223,0.391,0.309,2.84,1.67,0.238805929,0.238805929,3464.46537,3.46446537,0.217374115,,3806.041352,3.806041352,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P12,MWR,6,6.47075,8.75535,9.43009,0.279,0.844,0.439,1.127,0.667,1.444,2.888,1.334,0.317,0.228,0.6,0.388,3.28,1.86,0.336538362,0.336538362,1968.002163,1.968002163,0.322142259,,2055.949523,2.055949523,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P12,TWR,2,11.44304,6.01757,7.20027,0.108,0.9,0.217,1.252,0.409,1.54,3.08,0.818,0.288,0.192,0.64,0.301,2.77,1.89,0.082752386,0.082752386,14153.58367,14.15358367,0.081861948,,14307.53661,14.30753661,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P12,TWR,4,11.37152,5.56376,6.3754,0.18,0.983,0.355,1.322,0.489,1.62,3.24,0.978,0.298,0.134,0.637,0.309,2.94,1.53,0.148775519,0.148775519,7823.34663,7.82334663,0.144272944,,8067.5033,8.0675033,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P12,TWR,5,11.85018,7.75667,7.76266,0.063,1.089,0.176,1.219,0.308,1.25,2.5,0.616,0.031,0.132,0.161,0.245,3.98,1.88,0.028684814,0.028684814,42284.23035,42.28423035,0.02847095,,42601.85624,42.60185624,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P13,BWR,1,24.63602,7.89696,9.54385,0.435,0.549,0.668,0.894,0.833,1.143,2.286,1.666,0.249,0.165,0.594,0.398,2.71,1.89,0.518885,0.518885,4859.649631,4.859649631,0.483393039,,5216.457614,5.216457614,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P13,BWR,2,36.12469,12.80261,13.17527,0.61,1.016,0.851,1.318,1.043,1.521,3.042,2.086,0.203,0.192,0.505,0.433,3.1,2.12,1.355414167,1.355414167,2727.95772,2.72795772,1.174291379,,3148.718117,3.148718117,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P13,MWR,3,26.17431,14.02441,15.70973,0.872,0.999,1.36,1.561,1.602,1.901,3.802,3.204,0.34,0.242,0.902,0.73,4.22,3.36,6.13846146,6.13846146,436.4366716,0.436436672,5.618220162,,476.8502499,0.47685025,,indianred,Dry,Greenhouse,No,,
2019,,B73,Dry Greenhouse,V15,P13,MWR,6,36.70751,8.34074,22.74114,0.508,1.121,0.846,1.387,1.224,1.696,3.392,2.448,0.309,0.378,0.575,0.716,4.17,3.1,2.442642913,2.442642913,1538.156304,1.538156304,2.327221436,,1614.443103,1.614443103,,indianred,Dry,Greenhouse,No,,
2019,1311,B73,Senesced Field,,P01,BWR,1,141.81426,9.74612,,0.045,0.05,1.521,1.917,1.855,2.168,4.336,3.71,0.251,0.334,2.118,1.81,,,10.86878258,10.86878258,1335.501957,1.335501957,10.868779,,1335.502397,1.335502397,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P01,MWR,2,151.12232,13.13049,,1.303,1.653,1.71,2.412,2.044,2.75,5.5,4.088,0.338,0.334,1.097,0.741,,,18.44443047,18.44443047,838.6270941,0.838627094,15.57235411,,993.2987021,0.993298702,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P01,MWR,3,127.56021,8.64328,9.82274,0.575,1.455,1.132,2.336,1.427,2.723,5.446,2.854,0.387,0.295,1.268,0.852,,,6.214546501,6.214546501,2100.928683,2.100928683,5.99729819,,2177.033487,2.177033487,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P01,MWR,4,64.02177,7.30626,,1.35,1.513,1.87,2.355,2.181,2.6,5.2,4.362,0.245,0.311,1.087,0.831,,,21.18508574,21.18508574,309.3164218,0.309316422,18.26140387,,358.8385079,0.358838508,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P02,BWR,1,119.05163,13.13229,15.86088,0.045,0.048,1.899,2.088,2.258,2.383,4.766,4.516,0.295,0.359,2.335,2.213,,,21.54694666,21.54694666,565.5293334,0.565529333,21.54694322,,565.5294235,0.565529424,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P02,BWR,2,136.47077,15.68447,18.25818,0.047,0.055,2.036,2.648,2.254,2.851,5.702,4.508,0.203,0.218,2.796,2.207,,,25.64181921,25.64181921,544.7488661,0.544748866,25.64181472,,544.7489613,0.544748961,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P02,BWR,3,122.06108,12.18711,,0.051,0.053,1.639,2.454,1.974,2.838,5.676,3.948,0.384,0.335,2.785,1.923,,,17.14524587,17.14524587,728.6836374,0.728683637,17.14524035,,728.6838721,0.728683872,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P03,BWR,1,104.15063,14.09722,18.36753,1.176,1.728,1.952,2.27,2.369,2.632,5.264,4.738,0.362,0.417,0.904,1.193,,,27.48343099,27.48343099,387.8791896,0.38787919,25.27616036,,421.7511991,0.421751199,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P03,BWR,2,142.63594,10.07047,17.5408,1.506,1.6,1.84,2.501,2.131,3.002,6.004,4.262,0.501,0.291,1.402,0.625,,,22.81659945,22.81659945,639.8579598,0.63985796,18.52435172,,788.118418,0.788118418,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P03,BWR,3,71.05861,16.12946,18.57821,1.606,1.876,2.354,2.458,2.679,2.872,5.744,5.358,0.414,0.325,0.996,1.073,,,43.37030315,43.37030315,167.6987312,0.167698731,37.26707875,,195.1627296,0.19516273,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P03,BWR,4,248.60814,16.6347,25.14729,1.224,1.704,1.977,2.691,2.282,2.963,5.926,4.564,0.272,0.305,1.259,1.058,,,27.65466826,27.65466826,920.1368376,0.920136838,25.20050344,,1009.744867,1.009744867,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P03,MWR,1,77.73249,8.74312,,0.045,0.058,1.534,1.975,1.788,2.158,4.316,3.576,0.183,0.254,2.1,1.743,,,9.688217164,9.688217164,821.2289322,0.821228932,9.688213013,,821.2292841,0.821229284,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P03,MWR,3,77.50428,4.71296,9.7953,0.045,0.059,1.527,2.243,1.739,2.624,5.248,3.478,0.381,0.212,2.565,1.694,,,10.83808264,10.83808264,731.9455163,0.731945516,10.83807842,,731.9458015,0.731945802,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P03,MWR,4,57.49724,5.36626,7.85233,0.05,0.064,1.566,2.293,1.883,2.392,4.784,3.766,0.099,0.317,2.328,1.833,,,12.54301717,12.54301717,469.1919023,0.469191902,12.54301089,,469.1921373,0.469192137,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P04,MWR,1,48.57612,5.19904,6.62835,0.04,0.049,1.155,1.901,1.493,2.152,4.304,2.986,0.251,0.338,2.103,1.453,,,5.624858109,5.624858109,883.9277696,0.88392777,5.624855646,,883.9281566,0.883928157,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P04,MWR,2,47.85804,3.03915,5.83711,0.024,0.043,1.214,1.714,1.461,1.991,3.982,2.922,0.277,0.247,1.948,1.437,,,4.876539981,4.876539981,1004.497004,1.004497004,4.876539514,,1004.497101,1.004497101,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P04,MWR,3,78.35896,6.18005,8.91041,0.03,0.061,1.082,2.009,1.282,2.273,4.546,2.564,0.264,0.2,2.212,1.252,,,3.761433539,3.761433539,2132.26313,2.13226313,3.761432245,,2132.263863,2.132263863,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P04,MWR,4,78.82822,3.30191,4.72785,0.021,0.054,1.023,1.808,1.304,2.078,4.156,2.608,0.27,0.281,2.024,1.283,,,3.61883014,3.61883014,2229.559403,2.229559403,3.618829747,,2229.559645,2.229559645,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P05,BWR,1,121.28975,16.93129,,1.371,2.012,2.04,2.717,2.617,2.936,5.872,5.234,0.219,0.577,0.924,1.246,,,41.32920968,41.32920968,300.3810473,0.300381047,37.25699915,,333.2128612,0.333212861,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P05,BWR,3,248.55303,12.59229,14.16623,0.03,0.052,1.149,1.576,1.436,1.912,3.824,2.872,0.336,0.287,1.86,1.406,,,4.446733365,4.446733365,5721.152174,5.721152174,4.446732262,,5721.153593,5.721153593,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P06,MWR,2,189.89267,8.5196,,0.045,0.062,1.294,2.701,1.558,3.087,6.174,3.116,0.386,0.264,3.025,1.513,,,9.169145637,9.169145637,2119.751039,2.119751039,9.1691412,,2119.752065,2.119752065,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P06,MWR,4,203.99824,18.80817,,0.051,0.061,1.745,1.972,1.969,2.267,4.534,3.938,0.295,0.224,2.206,1.918,,,13.59184928,13.59184928,1536.219938,1.536219938,13.59184292,,1536.220657,1.536220657,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P08,MWR,1,90.11756,12.83599,17.42811,1.409,2.048,2.002,2.935,2.432,3.277,6.554,4.864,0.342,0.43,1.229,1.023,,,37.02175774,37.02175774,249.1482933,0.249148293,32.52237629,,283.6172755,0.283617275,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P08,MWR,2,81.82714,8.15909,,1.65,1.884,1.966,2.531,2.282,2.821,5.642,4.564,0.29,0.316,0.937,0.632,,,26.32933485,26.32933485,318.099518,0.318099518,19.68238178,,425.5251635,0.425525164,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P09,MWR,1,131.64047,14.15561,21.51961,0.042,0.062,1.695,2.323,1.982,2.583,5.166,3.964,0.26,0.287,2.521,1.94,,,15.79520395,15.79520395,853.0406222,0.853040622,15.79520034,,853.040817,0.853040817,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P09,MWR,2,88.35858,8.75899,11.4446,0.048,0.061,1.623,2.418,1.945,2.695,5.39,3.89,0.277,0.322,2.634,1.897,,,15.57426169,15.57426169,580.6932618,0.580693262,15.5742564,,580.6934594,0.580693459,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P09,MWR,3,112.06667,3.57407,8.96055,0.037,0.025,1.147,1.881,1.436,2.196,4.392,2.872,0.315,0.289,2.171,1.399,,,5.107231417,5.107231417,2245.931246,2.245931246,5.107230422,,2245.931683,2.245931683,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P10,BWR,1,183.48049,11.14468,20.75183,0.045,0.056,1.727,1.982,2.044,2.341,4.682,4.088,0.359,0.317,2.285,1.999,,,15.70124063,15.70124063,1196.08336,1.19608336,15.70123662,,1196.083666,1.196083666,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P10,BWR,2,246.35948,14.72068,21.91976,0.031,0.033,1.201,1.82,1.446,2.046,4.092,2.892,0.226,0.245,2.013,1.415,,,4.858479668,4.858479668,5190.084347,5.190084347,4.858478896,,5190.085172,5.190085172,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P10,BWR,3,109.67504,13.49841,19.12465,0.051,0.055,2.331,2.469,2.595,2.747,5.494,5.19,0.278,0.264,2.692,2.544,,,37.70167344,37.70167344,297.7506381,0.297750638,37.70166771,,297.7506834,0.297750683,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P10,BWR,4,254.54471,24.44353,32.56108,0.031,0.047,1.393,2.046,1.766,2.336,4.672,3.532,0.29,0.373,2.289,1.735,,,10.10496509,10.10496509,2578.307934,2.578307934,10.10496399,,2578.308215,2.578308215,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P10,MWR,1,97.7377,7.23537,10.32885,0.989,1.485,1.332,2.173,1.652,2.478,4.956,3.304,0.305,0.32,0.993,0.663,,,8.774478464,8.774478464,1140.108882,1.140108882,7.646228807,,1308.339194,1.308339194,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P10,MWR,2,95.2693,7.67513,12.39336,1.253,1.476,1.457,2.007,1.967,2.277,4.554,3.934,0.27,0.51,0.801,0.714,,,13.61024653,13.61024653,716.4609247,0.716460925,11.32974981,,860.6730049,0.860673005,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P10,MWR,3,92.0471,7.18308,14.59697,0.039,0.053,1.197,1.877,1.564,2.318,4.636,3.128,0.441,0.367,2.265,1.525,,,6.964878732,6.964878732,1352.701831,1.352701831,6.964876263,,1352.702311,1.352702311,,cornflowerblue,Dry,Field,No,,
2019,1311,B73,Senesced Field,,P10,MWR,4,138.06965,4.49059,11.74697,0.034,0.061,1.262,2.396,1.558,2.745,5.49,3.116,0.349,0.296,2.684,1.524,,,8.153321922,8.153321922,1733.281735,1.733281735,8.153320039,,1733.282135,1.733282135,,cornflowerblue,Dry,Field,No,,
2019,1391,B73,Senesced Field,,P11,BWR,1,200.76475,15.86752,17.67753,0.041,0.059,1.829,2.26,2.175,2.634,5.268,4.35,0.374,0.346,2.575,2.134,,,21.28547939,21.28547939,965.405021,0.965405021,21.2854762,,965.4051659,0.965405166,,cornflowerblue,Dry,Field,No,,
2019,1391,B73,Senesced Field,,P11,BWR,2,102.17156,20.11208,21.12525,0.061,0.064,2.57,2.83,2.845,3.129,6.258,5.69,0.299,0.275,3.065,2.784,,,56.59033394,56.59033394,184.7963098,0.18479631,56.59032253,,184.796347,0.184796347,,cornflowerblue,Dry,Field,No,,
2019,1391,B73,Senesced Field,,P12,BWR,1,63.54866,6.85154,12.47626,0.046,0.064,1.634,2.379,1.979,2.673,5.346,3.958,0.294,0.345,2.609,1.933,,,16.27144875,16.27144875,399.7474494,0.399747449,16.27144386,,399.7475696,0.39974757,,cornflowerblue,Dry,Field,No,,
2019,1391,B73,Senesced Field,,P12,BWR,2,57.36053,5.33845,10.31018,0.042,0.073,1.505,2.389,1.776,2.743,5.486,3.552,0.354,0.271,2.67,1.734,,,12.06825764,12.06825764,486.4902143,0.486490214,12.0682534,,486.4903856,0.486490386,,cornflowerblue,Dry,Field,No,,
2019,1391,B73,Senesced Field,,P12,BWR,3,134.01469,10.21687,15.76979,0.036,0.076,1.536,2.501,1.842,2.834,5.668,3.684,0.333,0.306,2.758,1.806,,,13.91100814,13.91100814,986.0508868,0.986050887,13.91100536,,986.0510842,0.986051084,,cornflowerblue,Dry,Field,No,,
2019,1391,B73,Senesced Field,,P13,BWR,1,71.0019,13.90337,15.97305,0.051,0.076,2.044,2.537,2.415,2.933,5.866,4.83,0.396,0.371,2.857,2.364,,,32.44541621,32.44541621,223.9866569,0.223986657,32.44540829,,223.9867115,0.223986712,,cornflowerblue,Dry,Field,No,,
2019,1391,B73,Senesced Field,,P14,BWR,1,58.86592,10.00445,12.38714,0.067,0.07,2.084,2.53,2.363,2.947,5.894,4.726,0.417,0.279,2.877,2.296,,,30.53944794,30.53944794,197.2914572,0.197291457,30.53943141,,197.291564,0.197291564,,cornflowerblue,Dry,Field,No,,
2019,1391,B73,Senesced Field,,P15,BWR,1,117.89217,19.12243,20.79028,0.064,0.083,2.478,2.791,2.828,3.163,6.326,5.656,0.372,0.35,3.08,2.764,,,56.18589311,56.18589311,214.7648484,0.214764848,56.18587602,,214.7649137,0.214764914,,cornflowerblue,Dry,Field,No,,
2019,1391,B73,Senesced Field,,P18,MWR,1,116.12743,7.33538,,0.044,0.068,1.937,2.568,2.26,2.9,5.8,4.52,0.332,0.323,2.832,2.216,,,26.29136877,26.29136877,452.0923361,0.452092336,26.29136422,,452.0924143,0.452092414,,cornflowerblue,Dry,Field,No,,
2019,1391,B73,Senesced Field,,P18,MWR,2,123.02519,14.65162,,0.049,0.056,1.848,2.167,2.066,2.492,4.984,4.132,0.325,0.218,2.436,2.017,,,17.25952626,17.25952626,729.5762708,0.729576271,17.25952108,,729.5764895,0.72957649,,cornflowerblue,Dry,Field,No,,
