Year,Row,Geno,Condition,Stage,Plant.ID,WR,Root,Section,K,BL,UL,ai2,bi2,ai,bi,ao,bo,MajorD,MinorD,MajorThicc,MinorThicc,MajorThicc2,MinorThicc2,MOI_solid,E_MPa_solid,E,MOI_hollow,E_MPa_hollow,E_GPa_hollow,MOI_hollow2,E_MPa_hollow2,E_GPa_hollow2,Condcolor,Sample,Grow
2019,,A632,Senesced/Field,,P01,MWR,R02,,116.13464,5.53459,9.76953,,,1.122,1.62,1.379,1.823,3.646,2.758,0.203,0.257,,,3.754649043,3165.905565,3.165905565,1.957502604,6072.464106,6.072464106,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P01,MWR,R02,,164.84526,15.55354,15.78624,,,0.704,1.867,0.921,2.245,4.49,1.842,0.378,0.217,,,1.377479414,12248.89391,12.24889391,0.865853921,19486.65798,19.48665798,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P01,MWR,R02,,49.99962,4.54542,5.69624,,,1.315,2.197,1.601,2.528,5.056,3.202,0.331,0.286,,,8.147811007,628.1036016,0.628103602,4.224098338,1211.541264,1.211541264,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P01,MWR,R03,,200.86305,11.41444,11.94439,,,0.617,1.868,0.901,2.166,4.332,1.802,0.298,0.284,,,1.244293139,16522.7706,16.5227706,0.899687607,22851.45414,22.85145414,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P01,MWR,R04,,148.45812,7.56117,13.71589,,,0.761,2.021,1.082,2.322,4.644,2.164,0.301,0.321,,,2.310116484,6577.723358,6.577723358,1.61058033,9434.678219,9.434678219,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P01,MWR,R04,,123.98227,5.63863,9.5805,,,0.719,1.963,1.038,2.309,4.618,2.076,0.346,0.319,,,2.0281771,6256.900311,6.256900311,1.45512138,8720.992011,8.720992011,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,BWR,R01,,140.87561,14.50338,21.27872,,,1.912,2.513,2.285,2.979,5.958,4.57,0.466,0.373,,,27.91380227,516.5618616,0.516561862,14.11802946,1021.332737,1.021332737,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,MWR,R01,,101.60298,6.93561,10.90166,,,1.085,1.927,1.328,2.247,4.494,2.656,0.32,0.243,,,4.133207215,2516.082017,2.516082017,2.200078329,4726.871863,4.726871863,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,MWR,R01,,122.34627,12.88491,13.59637,,,1.702,2.442,1.908,2.734,5.468,3.816,0.292,0.206,,,14.91500841,839.6006333,0.839600633,5.458861559,2294.004047,2.294004047,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,MWR,R01,,125.98533,8.04212,10.67891,,,1.116,1.928,1.415,2.23,4.46,2.83,0.302,0.299,,,4.962083453,2598.731679,2.598731679,2.857386876,4512.907781,4.512907781,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,MWR,R01,,193.43042,23.87923,24.24997,,,1.377,2.362,1.701,2.686,5.372,3.402,0.324,0.324,,,10.38266474,1906.87169,1.90687169,5.539027654,3574.347464,3.574347464,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,MWR,R02,,180.79488,9.78225,11.02125,,,0.615,1.678,0.879,1.947,3.894,1.758,0.269,0.264,,,1.038538158,17818.42018,17.81842018,0.731984019,25280.75588,25.28075588,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,MWR,R02,,174.40017,21.03882,23.40311,,,1.425,2.079,2.306,2.768,5.536,4.612,0.689,0.881,,,26.65838747,669.6047946,0.669604795,21.93352727,813.8492205,0.81384922,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,MWR,R02,,127.76635,10.36685,17.52944,,,1.129,2.276,1.41,2.617,5.234,2.82,0.341,0.281,,,5.761703984,2269.713668,2.269713668,3.189271619,4100.440427,4.100440427,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,BWR,R03,,87.14099,10.08959,13.69911,,,1.307,1.871,1.688,2.279,4.558,3.376,0.408,0.381,,,8.60897672,1036.039904,1.036039904,5.328096074,1674.001987,1.674001987,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,MWR,R03,,123.66173,11.31764,11.64223,,,0.669,1.543,0.895,1.868,3.736,1.79,0.325,0.226,,,1.051806521,12033.86085,12.03386085,0.688950645,18371.84334,18.37184334,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,BWR,R04,,153.14986,14.62994,17.67915,,,1.442,2.523,1.755,2.83,5.66,3.51,0.307,0.313,,,12.01455471,1304.711384,1.304711384,6.072961519,2581.199674,2.581199674,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,MWR,R04,,90.74385,8.87958,11.46122,,,0.686,1.751,1.057,1.979,3.958,2.114,0.228,0.371,,,1.835526409,5060.134847,5.060134847,1.391561777,6674.523045,6.674523045,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P02,MWR,R04,,127.00554,8.15051,9.86694,,,1.328,2.039,1.664,2.396,4.792,3.328,0.357,0.336,,,8.670350634,1499.310323,1.499310323,4.919745599,2642.320816,2.642320816,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P03,MWR,R01,,105.37208,10.34671,15.04359,,,1.298,2.458,1.68,2.885,5.77,3.36,0.427,0.382,,,10.74393925,1003.847024,1.003847024,6.522156926,1653.635685,1.653635685,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P03,MWR,R01,,149.17913,7.35726,12.65998,,,0.725,2.025,1.067,2.216,4.432,2.134,0.191,0.342,,,2.114233236,7222.053497,7.222053497,1.508154665,10124.36316,10.12436316,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P03,MWR,R01,,181.20499,9.19981,17.54173,,,1.571,1.954,1.949,2.374,4.748,3.898,0.42,0.378,,,13.80403696,1343.598674,1.343598674,7.853680323,2361.578901,2.361578901,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P03,BWR,R02,,100.72932,10.94512,13.10172,,,2.084,2.57,2.412,2.892,5.784,4.824,0.322,0.328,,,31.87278993,323.475467,0.323475467,13.60373218,757.8850765,0.757885076,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P03,MWR,R02,,135.20273,12.53613,14.58327,,,1.521,2.145,1.733,2.434,4.868,3.466,0.289,0.212,,,9.949611961,1390.86457,1.39086457,4.021658027,3441.009321,3.441009321,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P03,MWR,R02,,87.83806,6.70629,9.09052,,,1.435,1.835,1.593,2.074,4.148,3.186,0.239,0.158,,,6.584851129,1365.344676,1.365344676,2.326105967,3865.082485,3.865082485,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P03,MWR,R02,,102.81482,12.35473,15.20223,,,1.533,2.333,1.849,2.666,5.332,3.698,0.333,0.316,,,13.23612195,795.0610655,0.795061065,6.634797408,1586.111011,1.586111011,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P03,MWR,R03,,132.16498,7.40056,11.07923,,,1.164,1.821,1.399,2.068,4.136,2.798,0.247,0.235,,,4.447270639,3041.783936,3.041783936,2.191687871,6172.245862,6.172245862,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P03,MWR,R03,,80.251,7.83732,10.73346,,,1.203,2.282,1.515,2.544,5.088,3.03,0.262,0.312,,,6.947761262,1182.254818,1.182254818,3.827417777,2146.100768,2.146100768,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,BWR,R01,,126.15238,10.09786,17.11897,,,1.235,2.34,1.518,2.724,5.448,3.036,0.384,0.283,,,7.483629862,1725.395559,1.725395559,4.021792892,3210.563566,3.210563566,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,BWR,R01,,116.84515,2.97622,8.86488,,,1.299,2.021,1.53,2.251,4.502,3.06,0.23,0.231,,,6.331981959,1888.759007,1.888759007,2.852747884,4192.304558,4.192304558,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R01,,90.19044,4.10287,7.61843,,,0.737,1.48,0.939,1.788,3.576,1.878,0.308,0.202,,,1.162663859,7939.841993,7.939841993,0.69734135,13237.94627,13.23794627,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R01,,58.97438,2.22261,3.42928,,,0.484,1.421,0.697,1.709,3.418,1.394,0.288,0.213,,,0.454496223,13281.24023,13.28124023,0.327958491,18405.60216,18.40560216,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R01,,54.10872,4.88064,7.74691,,,1.153,1.771,1.363,2.036,4.072,2.726,0.265,0.21,,,4.049069419,1367.784143,1.367784143,1.917024431,2888.984019,2.888984019,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R01,,85.42159,10.04241,13.87876,,,1.522,2.06,1.82,2.321,4.642,3.64,0.261,0.298,,,10.98953169,795.5985664,0.795598566,5.285248751,1654.275148,1.654275148,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,BWR,R02,,318.21936,14.07814,38.74653,,,2.044,2.422,2.37,2.748,5.496,4.74,0.326,0.326,,,28.73105991,1133.653875,1.133653875,12.48654697,2608.493565,2.608493565,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R02,,186.68588,7.19416,12.84883,,,0.937,1.674,1.114,2.009,4.018,2.228,0.335,0.177,,,2.181350183,8759.747896,8.759747896,1.099756586,17374.82451,17.37482451,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R02,,80.74439,3.30298,5.21952,,,0.535,1.297,0.757,1.51,3.02,1.514,0.213,0.222,,,0.514463381,16064.35961,16.06435961,0.358475376,23054.65121,23.05465121,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R02,,128.55205,4.15689,7.71968,,,0.954,1.478,1.152,1.626,3.252,2.304,0.148,0.198,,,1.952395778,6739.329237,6.739329237,0.944514357,13930.79718,13.93079718,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R02,,77.25689,9.975,12.5507,,,1.186,2.085,1.485,2.401,4.802,2.97,0.316,0.299,,,6.175347515,1280.505198,1.280505198,3.443540552,2296.347168,2.296347168,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R03,,109.47454,6.02269,9.06871,,,0.899,1.491,1.137,1.756,3.512,2.274,0.265,0.238,,,2.027196217,5527.425131,5.527425131,1.176358761,9525.304424,9.525304424,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R03,,90.3634,3.02751,5.04937,,,0.641,1.359,0.902,1.632,3.264,1.804,0.273,0.261,,,0.940653441,9832.601576,9.832601576,0.659538825,14023.54215,14.02354215,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R03,,60.39319,7.02257,7.09907,,,1.196,1.391,1.464,1.581,3.162,2.928,0.19,0.268,,,3.896233548,1586.530827,1.586530827,2.027228173,3049.234771,3.049234771,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R03,,89.63722,7.7525,9.84585,,,1.281,1.785,1.576,2.053,4.106,3.152,0.268,0.295,,,6.311716304,1453.605091,1.453605091,3.364747822,2726.725282,2.726725282,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R04,,132.92921,4.89026,7.21087,,,0.722,1.243,0.953,1.552,3.104,1.906,0.309,0.231,,,1.055019047,12896.31553,12.89631553,0.687590747,19787.72776,19.78772776,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R04,,183.30593,8.16967,9.29235,,,0.439,1.753,0.694,2.096,4.192,1.388,0.343,0.255,,,0.550249392,34097.49469,34.09749469,0.433765638,43254.06182,43.25406182,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R04,,49.70955,3.46302,5.93059,,,1.168,1.528,1.373,1.851,3.702,2.746,0.323,0.205,,,3.762772071,1352.189149,1.352189149,1.850534865,2749.46431,2.74946431,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P04,MWR,R04,,77.51007,7.77504,8.21367,,,1.169,2.109,1.453,2.334,4.668,2.906,0.225,0.284,,,5.623252383,1410.834528,1.410834528,2.977129585,2664.807963,2.664807963,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P05,BWR,R01,,137.5726,4.00778,15.83545,,,1.842,2.522,2.16,2.929,5.858,4.32,0.407,0.318,,,23.18304651,607.3890601,0.60738906,10.8035255,1303.382755,1.303382755,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P05,MWR,R01,,161.17986,18.74438,22.88215,,,1.927,2.205,2.246,2.605,5.21,4.492,0.4,0.319,,,23.18071699,711.6876609,0.711687661,10.78865381,1529.146319,1.529146319,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P05,MWR,R01,,123.59559,7.64877,12.15929,,,1.529,2.111,1.808,2.375,4.75,3.616,0.264,0.279,,,11.0242429,1147.518585,1.147518585,5.097711761,2481.608261,2.481608261,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P05,BWR,R02,,135.7,17.65853,20.02574,,,2.428,3.427,2.741,3.693,7.386,5.482,0.266,0.313,,,59.73052,232.5354009,0.232535401,21.20486484,655.0129191,0.655012919,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P05,MWR,R02,,116.68834,12.48419,12.48419,,,1.364,2.249,1.828,2.699,5.398,3.656,0.45,0.464,,,12.94855602,922.3837608,0.922383761,8.466033836,1410.759516,1.410759516,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P05,MWR,R02,,84.33476,8.19148,10.04526,,,1.3,2.004,1.489,2.146,4.292,2.978,0.142,0.189,,,5.564212304,1551.345206,1.551345206,2.106270695,4098.24535,4.09824535,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P05,MWR,R03,,101.4411,5.68113,6.00024,,,0.542,1.228,0.885,1.441,2.882,1.77,0.213,0.343,,,0.784483248,13235.36134,13.23536134,0.630920418,16456.78117,16.45678117,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P05,MWR,R03,,88.34014,7.23452,10.33593,,,1.406,2.247,1.679,2.526,5.052,3.358,0.279,0.273,,,9.390210242,962.915758,0.962915758,4.485098382,2016.005145,2.016005145,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P05,MWR,R04,,130.89593,16.3649,18.93248,,,1.795,2.268,2.098,2.562,5.124,4.196,0.294,0.303,,,18.58170061,721.0181736,0.721018174,8.279588055,1618.165511,1.618165511,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P05,MWR,R04,,110.5715,9.62692,13.52694,,,1.57,1.93,1.898,2.186,4.372,3.796,0.256,0.328,,,11.73893406,964.0955199,0.96409552,5.872878834,1927.070873,1.927070873,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P06,BWR,R01,,192.74651,15.12154,18.13068,,,1.745,2.48,2.017,2.718,5.436,4.034,0.238,0.272,,,17.51689103,1126.250564,1.126250564,7.167188777,2752.600639,2.752600639,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P06,BWR,R02,,299.37834,16.04752,28.92044,,,2.786,2.799,3.112,3.127,6.254,6.224,0.328,0.326,,,74.0178605,413.9895466,0.413989547,26.48038483,1157.181842,1.157181842,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P06,MWR,R02,,226.914,22.46811,24.45518,,,1.598,2.734,1.94,3.111,6.222,3.88,0.377,0.342,,,17.84000954,1301.882341,1.301882341,9.077697469,2558.533533,2.558533533,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P06,MWR,R02,,121.2902,6.06919,6.32654,,,0.499,1.56,0.69,1.795,3.59,1.38,0.235,0.191,,,0.463128606,26805.85305,26.80585305,0.310893043,39931.92393,39.93192393,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P06,MWR,R02,,75.14397,8.26424,10.43483,,,1.156,1.503,1.416,1.741,3.482,2.832,0.238,0.26,,,3.882204535,1981.167752,1.981167752,2.058634848,3736.11592,3.73611592,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P06,MWR,R03,,78.72817,2.71693,5.56177,,,0.902,1.351,1.202,1.656,3.312,2.404,0.305,0.3,,,2.258726342,3567.566413,3.567566413,1.480035902,5444.568083,5.444568083,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P07,MWR,R01,,139.8069,9.1117,13.80384,,,1.206,1.6,1.419,1.89,3.78,2.838,0.29,0.213,,,4.241298822,3373.92373,3.37392373,2.037094816,7024.620863,7.024620863,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P07,MWR,R02,,122.72738,6.94639,9.60881,,,1.068,1.5,1.432,1.749,3.498,2.864,0.249,0.364,,,4.03374783,3114.140803,3.114140803,2.59860575,4833.999427,4.833999427,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P07,MWR,R03,,126.76448,8.47159,11.53685,,,0.744,1.981,0.968,2.19,4.38,1.936,0.209,0.224,,,1.560127414,8316.54684,8.31654684,0.919370703,14112.77592,14.11277592,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P07,MWR,R04,,144.67712,8.99175,10.87223,,,1.084,1.672,1.403,1.844,3.688,2.806,0.172,0.319,,,3.999666782,3702.384938,3.702384938,2.326982403,6363.737874,6.363737874,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P08,BWR,R01,,218.18114,14.58835,15.12836,,,0.759,2.314,1.009,2.576,5.152,2.018,0.262,0.25,,,2.078304791,10745.17504,10.74517504,1.283649895,17397.07132,17.39707132,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P08,BWR,R01,,153.55436,12.48415,14.2383,,,0.719,2.134,0.971,2.502,5.004,1.942,0.368,0.252,,,1.799015381,8736.405882,8.736405882,1.176039881,13364.28196,13.36428196,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P08,MWR,R01,,65.03097,1.55574,3.91076,,,0.689,1.212,0.971,1.455,2.91,1.942,0.243,0.282,,,1.04619,6362.315395,6.362315395,0.73483907,9058.025101,9.058025101,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P08,MWR,R01,,100.04648,7.35577,10.43078,,,1.102,1.698,1.425,1.965,3.93,2.85,0.267,0.323,,,4.465776964,2293.033031,2.293033031,2.681047675,3819.467361,3.819467361,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P08,MWR,R02,,77.33891,5.74971,6.87567,,,1.101,1.452,1.473,1.709,3.418,2.946,0.257,0.372,,,4.289831013,1845.284735,1.845284735,2.767817688,2860.000396,2.860000396,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P08,MWR,R02,,95.82455,5.2434,9.67789,,,0.654,1.933,1.033,2.181,4.362,2.066,0.248,0.379,,,1.888193558,5194.40495,5.19440495,1.463520235,6701.678412,6.701678412,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P08,BWR,R03,,123.14082,12.39326,14.24319,,,1.223,2.859,1.589,3.269,6.538,3.178,0.41,0.366,,,10.30093137,1223.576351,1.223576351,6.193376173,2035.073547,2.035073547,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P08,MWR,R03,,107.67338,6.68232,7.23106,,,1.032,1.557,1.324,1.678,3.356,2.648,0.121,0.292,,,3.058762754,3603.031673,3.603031673,1.714706067,6427.235136,6.427235136,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P08,MWR,R03,,115.63809,6.05729,8.24794,,,0.876,1.621,1.101,1.914,3.828,2.202,0.293,0.225,,,2.006290292,5899.465488,5.899465488,1.150464807,10288.05076,10.28805076,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P08,MWR,R04,,104.63634,8.48467,9.97487,,,0.906,1.786,1.091,2.065,4.13,2.182,0.279,0.185,,,2.106125222,5085.151287,5.085151287,1.062953204,10075.66969,10.07566969,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P09,BWR,R01,,207.72545,12.49582,20.74436,,,2.008,2.165,2.225,2.518,5.036,4.45,0.353,0.217,,,21.78390092,976.0219442,0.976021944,8.016913759,2652.088568,2.652088568,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P09,MWR,R01,,112.72589,8.83817,8.98891,,,0.882,1.722,1.272,1.923,3.846,2.544,0.201,0.39,,,3.108354188,3711.92079,3.71192079,2.180395197,5291.684988,5.291684988,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P09,BWR,R02,,119.48387,11.32102,14.86039,,,1.695,2.285,2.077,2.726,5.452,4.154,0.441,0.382,,,19.1833841,637.5137923,0.637513792,10.44391213,1170.985717,1.170985717,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P09,MWR,R02,,77.93287,4.21588,7.04792,,,1.461,1.885,1.596,2.113,4.226,3.192,0.228,0.135,,,6.746647808,1182.328497,1.182328497,2.129732758,3745.424836,3.745424836,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P09,MWR,R03,,79.28642,7.40923,7.41459,,,0.547,1.33,0.837,1.603,3.206,1.674,0.273,0.29,,,0.738243748,10992.7046,10.9927046,0.567280208,14305.62063,14.30562063,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P09,MWR,R04,,86.09492,4.76489,6.65106,,,0.812,1.528,1.143,1.805,3.61,2.286,0.277,0.331,,,2.116926496,4162.720721,4.162720721,1.474414378,5976.728064,5.976728064,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P10,BWR,R01,,172.86229,16.8298,20.51822,,,2.065,2.504,2.437,3.016,6.032,4.874,0.512,0.372,,,34.28370947,516.0811334,0.516081133,16.96624226,1042.845868,1.042845868,,,,palegreen4,Dry,Field
2019,,A632,Senesced/Field,,P10,MWR,R01,,103.01976,9.45923,10.1369,,,0.7,1.746,0.953,1.976,3.952,1.906,0.23,0.253,,,1.3432459,7850.015911,7.850015911,0.872888218,12080.01376,12.08001376,,,,palegreen4,Dry,Field
2019,,A632,Fresh/Field,,P01,MWR,R01,,198.50837,16.20532,35.8213,,,,,2.68,2.72,5.44,5.36,,,,,41.12095266,494.1072002,0.4941072,41.12095266,494.1072002,0.4941072,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P01,TWR,R01,,66.10386,8.77109,8.85718,,,,,1.27,1.685,3.37,2.54,,,,,2.710821675,2495.924231,2.495924231,2.710821675,2495.924231,2.495924231,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P01,MWR,R03,,255.14179,26.70255,42.25251,,,,,2.445,2.8,5.6,4.89,,,,,32.14285899,812.4611847,0.812461185,32.14285899,812.4611847,0.812461185,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P02,MWR,R01,,179.69302,41.62061,42.14031,,,,,2.375,2.62,5.24,4.75,,,,,27.56652447,667.1979756,0.667197976,27.56652447,667.1979756,0.667197976,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P02,TWR,R01,,83.85496,15.26836,16.06865,,,,,1.96,2.135,4.27,3.92,,,,,12.6257148,679.7955355,0.679795536,12.6257148,679.7955355,0.679795536,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P02,MWR,R02,,174.50185,31.96914,37.37822,,,,,2.725,2.93,5.86,5.45,,,,,46.56472276,383.5734518,0.383573452,46.56472276,383.5734518,0.383573452,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P03,MWR,R01,,163.60082,14.19326,20.57138,,,,,1.72,2.005,4.01,3.44,,,,,8.012897716,2089.78402,2.08978402,8.012897716,2089.78402,2.08978402,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P03,TWR,R01,,78.91307,10.38214,10.757,,,,,1.435,1.52,3.04,2.87,,,,,3.527679916,2289.62993,2.28962993,3.527679916,2289.62993,2.28962993,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P03,MWR,R02,,184.96057,20.97877,23.61683,,,,,2.635,2.76,5.52,5.27,,,,,39.65891442,477.3576203,0.47735762,39.65891442,477.3576203,0.47735762,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P03,MWR,R03,,281.7658,25.95324,32.53975,,,,,2.285,2.605,5.21,4.57,,,,,24.40935042,1181.510493,1.181510493,24.40935042,1181.510493,1.181510493,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P03,TWR,R03,,95.45989,8.30664,13.12558,,,,,1.525,1.565,3.13,3.05,,,,,4.359269855,2241.365599,2.241365599,4.359269855,2241.365599,2.241365599,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P04,MWR,R01,,126.05381,14.58288,31.57062,,,,,2.355,2.655,5.31,4.71,,,,,27.23498505,473.7337896,0.47373379,27.23498505,473.7337896,0.47373379,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P04,BWR,R02,,254.60545,39.27019,45.64647,,,,,2.595,2.715,5.43,5.19,,,,,37.26248394,699.361017,0.699361017,37.26248394,699.361017,0.699361017,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P04,MWR,R02,,190.47091,35.9991,40.85575,,,,,2.41,2.46,4.92,4.82,,,,,27.04432312,720.871851,0.720871851,27.04432312,720.871851,0.720871851,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P04,MWR,R03,,89.08081,13.25607,21.49355,,,,,2.095,2.475,4.95,4.19,,,,,17.87381121,510.1201956,0.510120196,17.87381121,510.1201956,0.510120196,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P04,TWR,R03,,146.33102,8.88126,19.97952,,,,,1.74,1.9,3.8,3.48,,,,,7.861243111,1905.244425,1.905244425,7.861243111,1905.244425,1.905244425,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P05,BWR,R01,,152.23793,17.50175,28.0147,,,,,1.91,2.38,4.76,3.82,,,,,13.02467635,1196.358823,1.196358823,13.02467635,1196.358823,1.196358823,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P05,BWR,R02,,104.39502,11.83495,21.34659,,,,,2.125,2.385,4.77,4.25,,,,,17.97442755,594.4704078,0.594470408,17.97442755,594.4704078,0.594470408,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P05,MWR,R02,,173.57839,28.76078,29.10911,,,,,2.26,2.38,4.76,4.52,,,,,21.57705437,823.3965191,0.823396519,21.57705437,823.3965191,0.823396519,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P05,MWR,R04,,187.27062,35.90565,35.94696,,,,,2.165,2.51,5.02,4.33,,,,,20.00494238,958.1596329,0.958159633,20.00494238,958.1596329,0.958159633,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P06,MWR,R01,,184.64492,27.05068,29.84427,,,,,2.34,2.345,4.69,4.68,,,,,23.59827733,800.8710405,0.80087104,23.59827733,800.8710405,0.80087104,,,,cornflowerblue,Fresh,Field
2019,,A632,Fresh/Field,,P06,TWR,R01,,111.32724,21.78923,21.78923,,,,,2.07,2.14,4.28,4.14,,,,,14.9078389,764.3500141,0.764350014,14.9078389,764.3500141,0.764350014,,,,cornflowerblue,Fresh,Field
